subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
64,400.0,21,6,-206.16666666666666,545.0,751.1666666666666
64,450.0,21,5,3.6,603.2,599.6
64,500.0,20,6,-9.666666666666666,674.1666666666666,683.8333333333334
64,550.0,13,9,-96.88888888888889,664.3333333333334,761.2222222222222
64,600.0,6,2,-75.0,758.5,833.5
64,650.0,4,2,216.0,813.5,597.5
66,0.0,19,9,37.22222222222222,610.7777777777778,573.5555555555555
66,50.0,5,2,-126.5,612.5,739.0
66,150.0,5,2,108.0,616.5,508.5
66,250.0,15,7,91.14285714285714,723.7142857142857,632.5714285714286
66,300.0,12,5,60.4,642.6,582.2
66,350.0,13,5,-24.0,577.2,601.2
66,400.0,14,5,-65.4,575.0,640.4
66,450.0,13,5,36.8,778.8,742.0
66,500.0,7,3,-53.666666666666664,583.0,636.6666666666666
71,250.0,17,4,-150.0,488.25,638.25
71,300.0,23,6,-132.66666666666666,499.0,631.6666666666666
71,350.0,22,8,100.875,783.875,683.0
71,400.0,18,5,-30.6,642.6,673.2
71,450.0,18,4,-28.5,606.75,635.25
71,500.0,13,6,-107.83333333333333,641.5,749.3333333333334
74,250.0,31,5,-77.2,497.4,574.6
74,300.0,41,12,-3.1666666666666665,548.0,551.1666666666666
74,350.0,29,15,25.0,566.5333333333333,541.5333333333333
74,400.0,7,3,-144.33333333333334,551.3333333333334,695.6666666666666
76,250.0,16,7,-156.71428571428572,464.0,620.7142857142857
76,300.0,14,3,89.0,597.6666666666666,508.6666666666667
76,350.0,15,4,-95.25,576.0,671.25
76,400.0,9,3,142.0,761.0,619.0
76,450.0,5,2,-110.0,868.5,978.5
76,500.0,4,2,-33.5,603.5,637.0
80,0.0,7,3,333.0,848.6666666666666,515.6666666666666
80,100.0,17,7,35.285714285714285,575.2857142857143,540.0
80,150.0,29,6,-159.16666666666666,477.6666666666667,636.8333333333334
80,200.0,32,11,44.54545454545455,595.7272727272727,551.1818181818181
80,250.0,20,8,13.375,674.25,660.875
80,300.0,6,4,-13.75,516.75,530.5
81,250.0,16,3,-264.6666666666667,450.6666666666667,715.3333333333334
81,300.0,38,10,-46.4,498.7,545.1
81,350.0,37,17,-71.6470588235294,518.1764705882352,589.8235294117648
81,400.0,17,6,10.166666666666666,565.6666666666666,555.5
81,450.0,6,3,-165.33333333333334,592.3333333333334,757.6666666666666
82,250.0,16,2,69.5,496.0,426.5
82,300.0,31,10,-51.8,507.3,559.1
82,350.0,34,12,-49.916666666666664,494.8333333333333,544.75
82,400.0,25,9,-54.333333333333336,534.6666666666666,589.0
82,450.0,10,7,-102.71428571428571,585.8571428571429,688.5714285714286
82,500.0,2,2,-51.0,614.0,665.0
85,450.0,14,2,-76.5,491.5,568.0
85,500.0,27,3,-15.0,618.6666666666666,633.6666666666666
85,550.0,27,9,-72.66666666666667,740.5555555555555,813.2222222222222
85,600.0,17,3,-99.33333333333333,717.3333333333334,816.6666666666666
85,650.0,11,6,-100.5,779.6666666666666,880.1666666666666
85,700.0,4,3,40.666666666666664,761.3333333333334,720.6666666666666
87,250.0,6,2,3.0,629.0,626.0
87,300.0,7,2,-34.0,653.0,687.0
87,350.0,8,3,-65.33333333333333,595.0,660.3333333333334
87,400.0,15,3,-120.0,667.6666666666666,787.6666666666666
87,450.0,23,8,-82.0,662.5,744.5
87,500.0,24,6,-14.333333333333334,707.6666666666666,722.0
87,550.0,17,5,15.6,713.6,698.0
87,600.0,11,5,-91.0,752.6,843.6
