subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
142,350.0,13,3,-15.333333333333334,524.6666666666666,540.0
144,100.0,9,2,-85.5,297.0,382.5
144,150.0,8,2,33.5,448.5,415.0
144,500.0,4,2,49.0,513.5,464.5
146,350.0,10,2,66.5,740.0,673.5
146,400.0,17,2,-247.0,434.0,681.0
146,450.0,12,2,-19.0,476.5,495.5
150,0.0,3,2,128.0,689.5,561.5
150,150.0,9,2,3.0,454.0,451.0
150,200.0,9,2,-131.0,380.0,511.0
150,250.0,14,2,15.5,419.5,404.0
150,300.0,12,4,-74.25,537.0,611.25
150,350.0,3,2,-118.5,441.0,559.5
151,250.0,16,2,-91.5,419.0,510.5
151,300.0,11,4,-158.0,460.25,618.25
154,200.0,14,3,-37.333333333333336,578.3333333333334,615.6666666666666
154,250.0,19,5,42.2,566.0,523.8
154,300.0,11,2,-74.5,501.0,575.5
154,350.0,3,3,-98.0,574.0,672.0
156,0.0,12,3,18.0,608.6666666666666,590.6666666666666
156,300.0,6,3,86.33333333333333,692.3333333333334,606.0
158,350.0,22,7,-3.2857142857142856,543.8571428571429,547.1428571428571
160,350.0,11,2,-10.0,520.0,530.0
160,400.0,17,3,-40.0,655.6666666666666,695.6666666666666
160,450.0,12,4,-183.0,564.25,747.25
161,150.0,8,2,-153.5,475.5,629.0
161,200.0,9,3,-22.333333333333332,417.0,439.3333333333333
161,300.0,10,2,-67.0,425.0,492.0
161,350.0,5,2,3.0,573.5,570.5
162,250.0,6,2,132.0,754.0,622.0
162,300.0,11,3,50.0,565.6666666666666,515.6666666666666
162,350.0,13,3,-78.0,474.6666666666667,552.6666666666666
162,400.0,12,2,-368.0,512.5,880.5
162,450.0,10,2,12.5,662.0,649.5
162,500.0,5,3,93.66666666666667,560.6666666666666,467.0
165,350.0,11,3,5.333333333333333,631.6666666666666,626.3333333333334
167,250.0,13,4,-154.5,429.5,584.0
167,400.0,7,3,-106.0,493.6666666666667,599.6666666666666
