subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
26,500.0,4,2,-84.5,713.5,798.0
27,200.0,18,6,-111.5,488.8333333333333,600.3333333333334
27,233.0,25,7,41.285714285714285,539.4285714285714,498.14285714285717
27,267.0,26,10,-119.4,497.9,617.3
27,300.0,26,8,-28.0,510.25,538.25
27,333.0,23,10,-237.1,510.6,747.7
27,367.0,14,6,-127.0,560.1666666666666,687.1666666666666
27,400.0,5,4,-279.0,558.25,837.25
28,50.0,24,6,17.333333333333332,467.5,450.1666666666667
28,133.0,43,16,13.5,472.9375,459.4375
28,167.0,39,16,9.625,451.8125,442.1875
28,200.0,21,11,-37.54545454545455,435.27272727272725,472.8181818181818
28,233.0,8,6,-9.833333333333334,495.6666666666667,505.5
29,50.0,24,2,-34.0,675.5,709.5
29,200.0,7,4,-279.0,986.0,1265.0
29,233.0,9,2,-155.5,569.5,725.0
29,267.0,14,6,-282.3333333333333,648.6666666666666,931.0
29,300.0,22,6,-262.6666666666667,608.1666666666666,870.8333333333334
29,333.0,22,11,-130.9090909090909,618.7272727272727,749.6363636363636
29,367.0,14,4,6.0,648.5,642.5
29,400.0,12,4,44.0,714.0,670.0
29,433.0,11,4,83.75,727.0,643.25
29,467.0,13,3,-89.66666666666667,697.0,786.6666666666666
29,500.0,7,7,-36.0,697.0,733.0
30,367.0,9,2,-228.0,621.0,849.0
30,400.0,6,2,-255.0,617.0,872.0
30,433.0,6,2,-23.5,605.0,628.5
30,467.0,10,4,-176.0,680.0,856.0
30,500.0,13,4,-325.75,619.5,945.25
30,533.0,12,5,-248.2,715.2,963.4
30,567.0,8,5,-178.0,669.4,847.4
30,600.0,6,3,-88.66666666666667,643.3333333333334,732.0
30,667.0,12,3,-61.666666666666664,664.3333333333334,726.0
30,700.0,13,6,-223.16666666666666,707.8333333333334,931.0
30,733.0,10,5,-357.2,761.4,1118.6
30,767.0,7,2,-125.0,971.0,1096.0
30,800.0,4,3,-148.66666666666666,814.3333333333334,963.0
31,433.0,13,3,-57.666666666666664,660.0,717.6666666666666
31,467.0,20,7,-343.2857142857143,689.5714285714286,1032.857142857143
31,500.0,25,7,-251.14285714285714,664.7142857142857,915.8571428571429
31,533.0,25,12,-183.08333333333334,682.0833333333334,865.1666666666666
31,567.0,18,7,-75.71428571428571,741.1428571428571,816.8571428571429
31,600.0,11,4,-55.5,737.75,793.25
31,633.0,7,3,-147.0,771.6666666666666,918.6666666666666
33,467.0,5,2,-298.5,729.5,1028.0
33,500.0,10,3,-205.0,576.6666666666666,781.6666666666666
33,533.0,17,4,152.75,781.75,629.0
33,567.0,26,6,-275.1666666666667,635.8333333333334,911.0
33,600.0,30,10,-70.0,755.0,825.0
33,633.0,21,9,-132.22222222222223,697.4444444444445,829.6666666666666
33,667.0,11,3,-88.66666666666667,856.3333333333334,945.0
33,733.0,4,3,-132.0,875.6666666666666,1007.6666666666666
35,233.0,27,6,-121.5,501.5,623.0
35,267.0,29,14,-94.21428571428571,506.07142857142856,600.2857142857143
35,300.0,30,8,-59.75,557.625,617.375
35,333.0,26,13,-74.3076923076923,544.5384615384615,618.8461538461538
35,367.0,15,7,-65.0,574.5714285714286,639.5714285714286
35,400.0,6,5,-75.6,621.8,697.4
36,300.0,16,3,40.333333333333336,568.6666666666666,528.3333333333334
36,333.0,23,6,-99.16666666666667,525.1666666666666,624.3333333333334
36,367.0,26,8,-81.375,585.0,666.375
36,400.0,25,10,-51.4,583.7,635.1
36,433.0,21,7,-31.0,719.0,750.0
36,467.0,17,9,-141.11111111111111,617.4444444444445,758.5555555555555
36,500.0,8,7,-155.0,687.8571428571429,842.8571428571429
37,50.0,24,3,-34.666666666666664,435.0,469.6666666666667
37,133.0,18,6,26.833333333333332,523.5,496.6666666666667
37,167.0,27,10,-29.0,477.7,506.7
37,200.0,27,14,-28.142857142857142,513.2857142857143,541.4285714285714
37,233.0,14,10,-50.9,487.2,538.1
37,267.0,10,3,-64.33333333333333,483.6666666666667,548.0
37,300.0,9,6,-178.66666666666666,544.1666666666666,722.8333333333334
37,333.0,5,3,-73.0,480.3333333333333,553.3333333333334
37,400.0,2,2,-122.5,585.5,708.0
39,333.0,8,2,-7.5,550.0,557.5
39,367.0,12,4,-75.25,591.25,666.5
39,400.0,14,4,40.5,619.5,579.0
39,433.0,15,5,-94.6,636.0,730.6
39,467.0,18,7,26.428571428571427,748.4285714285714,722.0
39,500.0,18,6,-96.0,732.6666666666666,828.6666666666666
39,533.0,15,6,-208.16666666666666,738.5,946.6666666666666
39,567.0,17,4,-337.25,686.0,1023.25
39,600.0,14,5,-75.2,806.2,881.4
39,633.0,6,4,-426.5,834.75,1261.25
40,1100.0,8,3,-135.33333333333334,1078.6666666666667,1214.0
40,1200.0,5,3,-233.0,1400.6666666666667,1633.6666666666667
40,1300.0,5,2,-928.0,1558.0,2486.0
41,50.0,24,4,149.25,905.75,756.5
41,267.0,11,5,-69.6,682.2,751.8
41,300.0,16,3,-141.66666666666666,633.0,774.6666666666666
41,333.0,21,9,-6.222222222222222,816.4444444444445,822.6666666666666
41,367.0,27,8,-68.87499999999999,751.625,820.5
41,400.0,25,12,-111.75,695.0,806.75
