subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
173,200.0,16,3,-3.6666666666666665,467.6666666666667,471.3333333333333
173,250.0,20,9,-9.666666666666666,452.1111111111111,461.77777777777777
173,300.0,13,4,-14.0,498.75,512.75
173,350.0,6,3,-77.0,449.6666666666667,526.6666666666666
175,150.0,19,5,13.4,544.8,531.4
175,200.0,18,5,38.8,594.2,555.4
175,250.0,7,3,17.333333333333332,585.0,567.6666666666666
177,300.0,12,3,-106.66666666666667,565.6666666666666,672.3333333333334
177,350.0,13,2,-99.5,611.0,710.5
177,400.0,12,2,-131.0,521.0,652.0
177,450.0,11,4,-86.75,549.75,636.5
177,500.0,6,3,-89.0,639.3333333333334,728.3333333333334
179,250.0,6,3,-76.33333333333333,516.6666666666666,593.0
179,350.0,6,4,-95.5,514.0,609.5
179,450.0,8,2,-19.0,785.5,804.5
179,500.0,11,4,-14.75,648.5,663.25
179,550.0,8,4,87.75,657.0,569.25
179,600.0,5,2,-140.5,747.5,888.0
180,0.0,5,3,-23.0,557.6666666666666,580.6666666666666
180,100.0,12,3,-11.0,652.6666666666666,663.6666666666666
180,150.0,17,5,79.0,593.2,514.2
180,200.0,12,5,14.4,572.4,558.0
180,250.0,7,4,-172.0,421.0,593.0
183,200.0,21,3,-20.0,478.3333333333333,498.3333333333333
183,250.0,22,12,-28.833333333333332,495.8333333333333,524.6666666666666
183,300.0,6,3,-82.66666666666667,534.6666666666666,617.3333333333334
184,450.0,8,3,7.0,652.6666666666666,645.6666666666666
184,500.0,9,3,-109.33333333333333,672.0,781.3333333333334
184,550.0,9,2,-96.5,765.0,861.5
184,600.0,9,2,-9.5,737.5,747.0
184,650.0,6,2,-49.0,871.0,920.0
184,700.0,4,2,85.0,868.5,783.5
185,350.0,4,2,-236.5,472.0,708.5
185,450.0,15,2,-73.0,635.0,708.0
185,500.0,19,9,-34.333333333333336,589.1111111111111,623.4444444444445
185,550.0,7,5,-75.0,551.4,626.4
186,200.0,9,2,-16.0,589.5,605.5
186,250.0,17,5,-41.8,635.0,676.8
186,300.0,13,4,-94.5,509.25,603.75
188,150.0,4,2,149.5,597.5,448.0
188,250.0,14,3,-11.333333333333334,560.0,571.3333333333334
188,300.0,14,6,103.5,629.1666666666666,525.6666666666666
188,350.0,10,4,-35.75,517.5,553.25
188,400.0,5,4,-68.25,569.25,637.5
189,100.0,7,2,-8.0,572.0,580.0
189,150.0,7,2,116.5,596.5,480.0
189,200.0,14,5,-47.0,510.8,557.8
189,250.0,14,5,-65.4,596.0,661.4
189,300.0,7,3,-112.33333333333333,543.6666666666666,656.0
189,350.0,3,2,-244.0,568.5,812.5
190,250.0,25,8,-13.25,471.875,485.125
190,300.0,9,5,6.0,487.4,481.4
193,150.0,7,2,-14.0,566.5,580.5
193,200.0,13,5,35.0,596.2,561.2
193,250.0,11,5,12.4,613.8,601.4
193,400.0,8,3,-30.333333333333332,622.0,652.3333333333334
193,450.0,5,4,71.0,708.0,637.0
195,250.0,11,3,44.0,664.6666666666666,620.6666666666666
195,300.0,16,2,40.5,659.5,619.0
195,350.0,16,6,-45.833333333333336,598.0,643.8333333333334
195,400.0,9,3,108.33333333333333,768.3333333333334,660.0
198,350.0,11,4,-20.75,606.25,627.0
198,400.0,10,2,117.5,699.5,582.0
198,450.0,12,4,-96.0,672.75,768.75
198,500.0,12,4,-53.75,602.25,656.0
198,550.0,6,2,-204.0,493.5,697.5
199,300.0,21,6,-63.0,477.5,540.5
