ssd,subject,violation,study
50.0,2023,71.2,Deadline1500ms
100.0,2023,-8.0,Deadline1500ms
150.0,2023,-18.0,Deadline1500ms
200.0,2023,4.8,Deadline1500ms
250.0,2023,,Deadline1500ms
300.0,2023,,Deadline1500ms
0.0,2024,83.33333333333333,Deadline1500ms
50.0,2024,34.75,Deadline1500ms
100.0,2024,-19.272727272727273,Deadline1500ms
150.0,2024,2.357142857142857,Deadline1500ms
200.0,2024,6.875,Deadline1500ms
250.0,2024,-67.0,Deadline1500ms
300.0,2024,,Deadline1500ms
0.0,2025,22.5,Deadline1500ms
50.0,2025,-5.5,Deadline1500ms
100.0,2025,46.7,Deadline1500ms
150.0,2025,-56.111111111111114,Deadline1500ms
200.0,2025,127.5,Deadline1500ms
250.0,2025,,Deadline1500ms
300.0,2025,5.0,Deadline1500ms
0.0,2028,78.0,Deadline1500ms
50.0,2028,35.666666666666664,Deadline1500ms
100.0,2028,-45.625,Deadline1500ms
150.0,2028,-13.0,Deadline1500ms
200.0,2028,-50.14285714285714,Deadline1500ms
250.0,2028,-41.42857142857143,Deadline1500ms
300.0,2028,57.0,Deadline1500ms
0.0,2030,,Deadline1500ms
50.0,2030,-45.6,Deadline1500ms
100.0,2030,-50.0,Deadline1500ms
150.0,2030,-20.0,Deadline1500ms
200.0,2030,-49.92307692307693,Deadline1500ms
250.0,2030,,Deadline1500ms
300.0,2030,,Deadline1500ms
0.0,2032,18.4,Deadline1500ms
50.0,2032,-18.0,Deadline1500ms
100.0,2032,-41.46153846153846,Deadline1500ms
150.0,2032,-31.272727272727273,Deadline1500ms
200.0,2032,5.428571428571429,Deadline1500ms
250.0,2032,-20.33333333333333,Deadline1500ms
300.0,2032,,Deadline1500ms
0.0,2035,,Deadline1500ms
50.0,2035,89.25,Deadline1500ms
100.0,2035,-39.25,Deadline1500ms
150.0,2035,-66.33333333333333,Deadline1500ms
200.0,2035,-45.5,Deadline1500ms
250.0,2035,70.66666666666667,Deadline1500ms
300.0,2035,-26.83333333333333,Deadline1500ms
0.0,2001,32.0,Deadline1700ms
50.0,2001,10.5,Deadline1700ms
100.0,2001,8.666666666666666,Deadline1700ms
150.0,2001,-42.0,Deadline1700ms
200.0,2001,5.230769230769232,Deadline1700ms
250.0,2001,-80.85714285714286,Deadline1700ms
300.0,2001,-4.4,Deadline1700ms
350.0,2001,-120.0,Deadline1700ms
0.0,2002,,Deadline1700ms
50.0,2002,,Deadline1700ms
100.0,2002,,Deadline1700ms
150.0,2002,-13.5,Deadline1700ms
200.0,2002,-36.79166666666666,Deadline1700ms
250.0,2002,11.692307692307693,Deadline1700ms
300.0,2002,-38.42857142857143,Deadline1700ms
350.0,2002,,Deadline1700ms
0.0,2003,-2.2857142857142856,Deadline1700ms
50.0,2003,-7.75,Deadline1700ms
100.0,2003,-19.83333333333333,Deadline1700ms
150.0,2003,-21.33333333333333,Deadline1700ms
200.0,2003,-30.0,Deadline1700ms
250.0,2003,,Deadline1700ms
300.0,2003,,Deadline1700ms
350.0,2003,,Deadline1700ms
0.0,2004,,Deadline1700ms
50.0,2004,,Deadline1700ms
100.0,2004,,Deadline1700ms
150.0,2004,,Deadline1700ms
200.0,2004,-107.0,Deadline1700ms
250.0,2004,,Deadline1700ms
300.0,2004,-49.5,Deadline1700ms
350.0,2004,-43.66666666666666,Deadline1700ms
0.0,2005,,Deadline1700ms
50.0,2005,,Deadline1700ms
100.0,2005,,Deadline1700ms
150.0,2005,72.0,Deadline1700ms
200.0,2005,-58.14285714285714,Deadline1700ms
250.0,2005,6.105263157894738,Deadline1700ms
300.0,2005,-2.2,Deadline1700ms
350.0,2005,-12.666666666666664,Deadline1700ms
0.0,2006,,Deadline1700ms
50.0,2006,,Deadline1700ms
100.0,2006,,Deadline1700ms
150.0,2006,,Deadline1700ms
200.0,2006,-0.25,Deadline1700ms
250.0,2006,8.833333333333334,Deadline1700ms
300.0,2006,-3.4615384615384617,Deadline1700ms
350.0,2006,-20.75,Deadline1700ms
0.0,2008,,Deadline1700ms
50.0,2008,,Deadline1700ms
100.0,2008,44.33333333333334,Deadline1700ms
150.0,2008,-11.666666666666664,Deadline1700ms
200.0,2008,26.25,Deadline1700ms
250.0,2008,-98.875,Deadline1700ms
300.0,2008,-39.230769230769226,Deadline1700ms
350.0,2008,0.8181818181818182,Deadline1700ms
0.0,2009,,Deadline1700ms
50.0,2009,,Deadline1700ms
100.0,2009,,Deadline1700ms
150.0,2009,77.25,Deadline1700ms
200.0,2009,-59.06666666666667,Deadline1700ms
250.0,2009,-31.285714285714285,Deadline1700ms
300.0,2009,-75.57142857142857,Deadline1700ms
350.0,2009,12.0,Deadline1700ms
0.0,2010,-61.0,Deadline1700ms
50.0,2010,79.8,Deadline1700ms
100.0,2010,-17.375,Deadline1700ms
150.0,2010,12.857142857142858,Deadline1700ms
200.0,2010,165.0,Deadline1700ms
250.0,2010,37.0,Deadline1700ms
300.0,2010,,Deadline1700ms
350.0,2010,,Deadline1700ms
0.0,2011,,Deadline1700ms
50.0,2011,,Deadline1700ms
100.0,2011,22.0,Deadline1700ms
150.0,2011,-12.0,Deadline1700ms
200.0,2011,-10.611111111111109,Deadline1700ms
250.0,2011,-46.0,Deadline1700ms
300.0,2011,,Deadline1700ms
350.0,2011,,Deadline1700ms
0.0,2013,,Deadline1700ms
50.0,2013,26.5,Deadline1700ms
100.0,2013,,Deadline1700ms
150.0,2013,105.58333333333331,Deadline1700ms
200.0,2013,11.357142857142858,Deadline1700ms
250.0,2013,-20.125,Deadline1700ms
300.0,2013,-14.75,Deadline1700ms
350.0,2013,-46.33333333333334,Deadline1700ms
0.0,2014,41.4,Deadline1700ms
50.0,2014,53.53846153846154,Deadline1700ms
100.0,2014,25.07142857142857,Deadline1700ms
150.0,2014,-21.0,Deadline1700ms
200.0,2014,62.75,Deadline1700ms
250.0,2014,,Deadline1700ms
300.0,2014,,Deadline1700ms
350.0,2014,,Deadline1700ms
0.0,2016,,Deadline1700ms
50.0,2016,-19.4,Deadline1700ms
100.0,2016,-53.5,Deadline1700ms
150.0,2016,11.1,Deadline1700ms
200.0,2016,-14.36842105263158,Deadline1700ms
250.0,2016,-5.111111111111111,Deadline1700ms
300.0,2016,-5.5,Deadline1700ms
350.0,2016,,Deadline1700ms
0.0,2017,,Deadline1700ms
50.0,2017,,Deadline1700ms
100.0,2017,-14.25,Deadline1700ms
150.0,2017,21.46153846153846,Deadline1700ms
200.0,2017,-64.7,Deadline1700ms
250.0,2017,69.7,Deadline1700ms
300.0,2017,61.57142857142857,Deadline1700ms
350.0,2017,-48.0,Deadline1700ms
0.0,2018,,Deadline1700ms
50.0,2018,,Deadline1700ms
100.0,2018,-89.66666666666669,Deadline1700ms
150.0,2018,-85.28571428571429,Deadline1700ms
200.0,2018,-51.92857142857143,Deadline1700ms
250.0,2018,-9.857142857142858,Deadline1700ms
300.0,2018,-46.0,Deadline1700ms
350.0,2018,-23.0,Deadline1700ms
0.0,2020,82.5,Deadline1700ms
50.0,2020,,Deadline1700ms
100.0,2020,25.25,Deadline1700ms
150.0,2020,3.8666666666666663,Deadline1700ms
200.0,2020,17.5,Deadline1700ms
250.0,2020,-48.1,Deadline1700ms
300.0,2020,-21.5,Deadline1700ms
350.0,2020,98.5,Deadline1700ms
0.0,2021,,Deadline1700ms
50.0,2021,,Deadline1700ms
100.0,2021,,Deadline1700ms
150.0,2021,-33.2,Deadline1700ms
200.0,2021,-32.77272727272727,Deadline1700ms
250.0,2021,-25.6,Deadline1700ms
300.0,2021,,Deadline1700ms
350.0,2021,,Deadline1700ms
0.0,2023,,Deadline1700ms
50.0,2023,62.75,Deadline1700ms
100.0,2023,53.33333333333334,Deadline1700ms
150.0,2023,0.875,Deadline1700ms
200.0,2023,-19.1,Deadline1700ms
250.0,2023,-93.36363636363636,Deadline1700ms
300.0,2023,9.0,Deadline1700ms
350.0,2023,,Deadline1700ms
0.0,2024,,Deadline1700ms
50.0,2024,82.5,Deadline1700ms
100.0,2024,31.714285714285715,Deadline1700ms
150.0,2024,-23.07142857142857,Deadline1700ms
200.0,2024,10.583333333333334,Deadline1700ms
250.0,2024,-33.8,Deadline1700ms
300.0,2024,43.2,Deadline1700ms
350.0,2024,,Deadline1700ms
0.0,2025,-88.0,Deadline1700ms
50.0,2025,82.5,Deadline1700ms
100.0,2025,,Deadline1700ms
150.0,2025,44.66666666666666,Deadline1700ms
200.0,2025,-3.928571428571429,Deadline1700ms
250.0,2025,3.933333333333333,Deadline1700ms
300.0,2025,-36.4,Deadline1700ms
350.0,2025,,Deadline1700ms
0.0,2028,35.0,Deadline1700ms
50.0,2028,,Deadline1700ms
100.0,2028,-67.0,Deadline1700ms
150.0,2028,-40.7,Deadline1700ms
200.0,2028,7.071428571428571,Deadline1700ms
250.0,2028,-32.4,Deadline1700ms
300.0,2028,-52.66666666666666,Deadline1700ms
350.0,2028,-7.0,Deadline1700ms
0.0,2030,,Deadline1700ms
50.0,2030,,Deadline1700ms
100.0,2030,-85.75,Deadline1700ms
150.0,2030,-5.857142857142858,Deadline1700ms
200.0,2030,-9.636363636363637,Deadline1700ms
250.0,2030,-7.333333333333332,Deadline1700ms
300.0,2030,,Deadline1700ms
350.0,2030,,Deadline1700ms
0.0,2032,,Deadline1700ms
50.0,2032,-65.16666666666667,Deadline1700ms
100.0,2032,-0.8,Deadline1700ms
150.0,2032,-31.642857142857146,Deadline1700ms
200.0,2032,7.357142857142858,Deadline1700ms
250.0,2032,-90.0,Deadline1700ms
300.0,2032,,Deadline1700ms
350.0,2032,,Deadline1700ms
0.0,2035,,Deadline1700ms
50.0,2035,-93.5,Deadline1700ms
100.0,2035,146.5,Deadline1700ms
150.0,2035,86.33333333333331,Deadline1700ms
200.0,2035,-38.91666666666666,Deadline1700ms
250.0,2035,14.466666666666667,Deadline1700ms
300.0,2035,-22.285714285714285,Deadline1700ms
350.0,2035,-67.4,Deadline1700ms
0.0,3002,10.0,Deadline2300ms
50.0,3002,-98.85714285714286,Deadline2300ms
100.0,3002,-0.5,Deadline2300ms
150.0,3002,-32.5,Deadline2300ms
200.0,3002,,Deadline2300ms
250.0,3002,,Deadline2300ms
0.0,3003,-5.153846153846153,Deadline2300ms
50.0,3003,-11.285714285714285,Deadline2300ms
100.0,3003,-25.72727272727273,Deadline2300ms
150.0,3003,9.333333333333334,Deadline2300ms
200.0,3003,,Deadline2300ms
250.0,3003,,Deadline2300ms
0.0,3004,-50.714285714285715,Deadline2300ms
50.0,3004,-94.375,Deadline2300ms
100.0,3004,-22.66666666666667,Deadline2300ms
150.0,3004,-96.0,Deadline2300ms
200.0,3004,,Deadline2300ms
250.0,3004,-88.5,Deadline2300ms
0.0,3005,-12.142857142857142,Deadline2300ms
50.0,3005,-40.1,Deadline2300ms
100.0,3005,-26.72727272727273,Deadline2300ms
150.0,3005,,Deadline2300ms
200.0,3005,,Deadline2300ms
250.0,3005,,Deadline2300ms
0.0,3006,-21.2,Deadline2300ms
50.0,3006,-53.5,Deadline2300ms
100.0,3006,,Deadline2300ms
150.0,3006,,Deadline2300ms
200.0,3006,,Deadline2300ms
250.0,3006,,Deadline2300ms
0.0,3007,58.0,Deadline2300ms
50.0,3007,47.8,Deadline2300ms
100.0,3007,12.571428571428573,Deadline2300ms
150.0,3007,-26.35294117647059,Deadline2300ms
200.0,3007,-6.2,Deadline2300ms
250.0,3007,-57.5,Deadline2300ms
0.0,3008,-20.625,Deadline2300ms
50.0,3008,0.5,Deadline2300ms
100.0,3008,-9.285714285714286,Deadline2300ms
150.0,3008,-42.714285714285715,Deadline2300ms
200.0,3008,9.75,Deadline2300ms
250.0,3008,-92.33333333333331,Deadline2300ms
0.0,3009,-22.142857142857146,Deadline2300ms
50.0,3009,-78.4,Deadline2300ms
100.0,3009,-13.8,Deadline2300ms
150.0,3009,28.2,Deadline2300ms
200.0,3009,2.5,Deadline2300ms
250.0,3009,,Deadline2300ms
0.0,3010,-96.66666666666669,Deadline2300ms
50.0,3010,-97.0,Deadline2300ms
100.0,3010,,Deadline2300ms
150.0,3010,,Deadline2300ms
200.0,3010,,Deadline2300ms
250.0,3010,,Deadline2300ms
0.0,3012,57.615384615384606,Deadline2300ms
50.0,3012,64.0,Deadline2300ms
100.0,3012,,Deadline2300ms
150.0,3012,,Deadline2300ms
200.0,3012,,Deadline2300ms
250.0,3012,,Deadline2300ms
0.0,3013,11.214285714285712,Deadline2300ms
50.0,3013,-19.69230769230769,Deadline2300ms
100.0,3013,-8.875,Deadline2300ms
150.0,3013,-114.66666666666669,Deadline2300ms
200.0,3013,,Deadline2300ms
250.0,3013,,Deadline2300ms
0.0,3014,,Deadline2300ms
50.0,3014,,Deadline2300ms
100.0,3014,82.0,Deadline2300ms
150.0,3014,-56.5,Deadline2300ms
200.0,3014,-71.93333333333334,Deadline2300ms
250.0,3014,-23.88888888888889,Deadline2300ms
0.0,3015,5.0,Deadline2300ms
50.0,3015,-85.5,Deadline2300ms
100.0,3015,-42.22222222222222,Deadline2300ms
150.0,3015,-68.5,Deadline2300ms
200.0,3015,,Deadline2300ms
250.0,3015,,Deadline2300ms
0.0,3016,6.2857142857142865,Deadline2300ms
50.0,3016,-59.28571428571429,Deadline2300ms
100.0,3016,52.14285714285714,Deadline2300ms
150.0,3016,,Deadline2300ms
200.0,3016,,Deadline2300ms
250.0,3016,,Deadline2300ms
0.0,3017,-20.0,Deadline2300ms
50.0,3017,-45.4,Deadline2300ms
100.0,3017,-36.5,Deadline2300ms
150.0,3017,-8.0,Deadline2300ms
200.0,3017,,Deadline2300ms
250.0,3017,,Deadline2300ms
0.0,3018,2.2,Deadline2300ms
50.0,3018,-46.35714285714285,Deadline2300ms
100.0,3018,24.75,Deadline2300ms
150.0,3018,8.375,Deadline2300ms
200.0,3018,-46.0,Deadline2300ms
250.0,3018,,Deadline2300ms
0.0,3019,-62.0,Deadline2300ms
50.0,3019,,Deadline2300ms
100.0,3019,,Deadline2300ms
150.0,3019,,Deadline2300ms
200.0,3019,-11.0,Deadline2300ms
250.0,3019,,Deadline2300ms
0.0,3020,,Deadline2300ms
50.0,3020,,Deadline2300ms
100.0,3020,-83.0,Deadline2300ms
150.0,3020,-42.692307692307686,Deadline2300ms
200.0,3020,16.846153846153847,Deadline2300ms
250.0,3020,-3.9090909090909087,Deadline2300ms
0.0,3021,31.857142857142854,Deadline2300ms
50.0,3021,0.4,Deadline2300ms
100.0,3021,,Deadline2300ms
150.0,3021,,Deadline2300ms
200.0,3021,,Deadline2300ms
250.0,3021,,Deadline2300ms
0.0,3022,,Deadline2300ms
50.0,3022,50.5,Deadline2300ms
100.0,3022,-64.8,Deadline2300ms
150.0,3022,-44.5,Deadline2300ms
200.0,3022,-2.9166666666666665,Deadline2300ms
250.0,3022,8.666666666666666,Deadline2300ms
0.0,3023,-19.4,Deadline2300ms
50.0,3023,-93.0,Deadline2300ms
100.0,3023,-47.5,Deadline2300ms
150.0,3023,,Deadline2300ms
200.0,3023,,Deadline2300ms
250.0,3023,,Deadline2300ms
0.0,3024,-7.6923076923076925,Deadline2300ms
50.0,3024,-31.363636363636363,Deadline2300ms
100.0,3024,-142.6,Deadline2300ms
150.0,3024,33.6,Deadline2300ms
200.0,3024,-24.0,Deadline2300ms
250.0,3024,4.333333333333333,Deadline2300ms
0.0,3025,-27.63636363636364,Deadline2300ms
50.0,3025,18.428571428571427,Deadline2300ms
100.0,3025,10.142857142857142,Deadline2300ms
150.0,3025,29.0,Deadline2300ms
200.0,3025,-15.333333333333336,Deadline2300ms
250.0,3025,,Deadline2300ms
0.0,3027,-119.41666666666669,Deadline2300ms
50.0,3027,-59.77777777777778,Deadline2300ms
100.0,3027,14.857142857142858,Deadline2300ms
150.0,3027,0.0,Deadline2300ms
200.0,3027,,Deadline2300ms
250.0,3027,-78.0,Deadline2300ms
0.0,3002,49.0,Deadline2500ms
50.0,3002,-43.33333333333334,Deadline2500ms
100.0,3002,11.25,Deadline2500ms
150.0,3002,10.416666666666666,Deadline2500ms
200.0,3002,111.5,Deadline2500ms
250.0,3002,,Deadline2500ms
300.0,3002,,Deadline2500ms
0.0,3003,,Deadline2500ms
50.0,3003,,Deadline2500ms
100.0,3003,-37.66666666666666,Deadline2500ms
150.0,3003,-9.695652173913043,Deadline2500ms
200.0,3003,-21.76923076923077,Deadline2500ms
250.0,3003,6.25,Deadline2500ms
300.0,3003,,Deadline2500ms
0.0,3004,-64.4,Deadline2500ms
50.0,3004,28.6,Deadline2500ms
100.0,3004,23.5,Deadline2500ms
150.0,3004,-130.71428571428572,Deadline2500ms
200.0,3004,37.0,Deadline2500ms
250.0,3004,-17.0,Deadline2500ms
300.0,3004,,Deadline2500ms
0.0,3005,,Deadline2500ms
50.0,3005,-82.75,Deadline2500ms
100.0,3005,-63.0,Deadline2500ms
150.0,3005,-7.105263157894738,Deadline2500ms
200.0,3005,19.25,Deadline2500ms
250.0,3005,-4.2,Deadline2500ms
300.0,3005,,Deadline2500ms
0.0,3006,34.36363636363637,Deadline2500ms
50.0,3006,-7.636363636363638,Deadline2500ms
100.0,3006,2.5,Deadline2500ms
150.0,3006,23.66666666666667,Deadline2500ms
200.0,3006,,Deadline2500ms
250.0,3006,,Deadline2500ms
300.0,3006,,Deadline2500ms
0.0,3007,,Deadline2500ms
50.0,3007,,Deadline2500ms
100.0,3007,66.66666666666667,Deadline2500ms
150.0,3007,31.33333333333333,Deadline2500ms
200.0,3007,-14.454545454545455,Deadline2500ms
250.0,3007,6.363636363636362,Deadline2500ms
300.0,3007,,Deadline2500ms
0.0,3008,104.3,Deadline2500ms
50.0,3008,33.916666666666664,Deadline2500ms
100.0,3008,-12.444444444444445,Deadline2500ms
150.0,3008,-17.0,Deadline2500ms
200.0,3008,-119.5,Deadline2500ms
250.0,3008,,Deadline2500ms
300.0,3008,,Deadline2500ms
0.0,3009,,Deadline2500ms
50.0,3009,,Deadline2500ms
100.0,3009,-22.75,Deadline2500ms
150.0,3009,-131.66666666666666,Deadline2500ms
200.0,3009,-47.66666666666666,Deadline2500ms
250.0,3009,-107.66666666666669,Deadline2500ms
300.0,3009,-79.5,Deadline2500ms
0.0,3010,3.1428571428571432,Deadline2500ms
50.0,3010,4.428571428571429,Deadline2500ms
100.0,3010,66.16666666666667,Deadline2500ms
150.0,3010,58.0,Deadline2500ms
200.0,3010,-56.5,Deadline2500ms
250.0,3010,,Deadline2500ms
300.0,3010,,Deadline2500ms
0.0,3012,-41.8,Deadline2500ms
50.0,3012,-8.3,Deadline2500ms
100.0,3012,17.588235294117652,Deadline2500ms
150.0,3012,-23.25,Deadline2500ms
200.0,3012,-0.4444444444444444,Deadline2500ms
250.0,3012,53.0,Deadline2500ms
300.0,3012,,Deadline2500ms
0.0,3013,21.33333333333333,Deadline2500ms
50.0,3013,-4.833333333333333,Deadline2500ms
100.0,3013,-40.0,Deadline2500ms
150.0,3013,-18.90909090909091,Deadline2500ms
200.0,3013,-6.0,Deadline2500ms
250.0,3013,82.5,Deadline2500ms
300.0,3013,,Deadline2500ms
0.0,3014,,Deadline2500ms
50.0,3014,-117.66666666666669,Deadline2500ms
100.0,3014,23.5,Deadline2500ms
150.0,3014,-32.333333333333336,Deadline2500ms
200.0,3014,-0.5,Deadline2500ms
250.0,3014,-38.8,Deadline2500ms
300.0,3014,-13.833333333333336,Deadline2500ms
0.0,3015,,Deadline2500ms
50.0,3015,66.66666666666667,Deadline2500ms
100.0,3015,-97.33333333333331,Deadline2500ms
150.0,3015,4.538461538461538,Deadline2500ms
200.0,3015,-49.46666666666667,Deadline2500ms
250.0,3015,-15.0,Deadline2500ms
300.0,3015,,Deadline2500ms
0.0,3016,,Deadline2500ms
50.0,3016,-82.75,Deadline2500ms
100.0,3016,-2.0,Deadline2500ms
150.0,3016,107.1818181818182,Deadline2500ms
200.0,3016,16.285714285714285,Deadline2500ms
250.0,3016,44.33333333333334,Deadline2500ms
300.0,3016,26.0,Deadline2500ms
0.0,3017,-10.5,Deadline2500ms
50.0,3017,46.375,Deadline2500ms
100.0,3017,-37.46153846153846,Deadline2500ms
150.0,3017,-3.5454545454545454,Deadline2500ms
200.0,3017,-45.4,Deadline2500ms
250.0,3017,-93.5,Deadline2500ms
300.0,3017,,Deadline2500ms
0.0,3018,,Deadline2500ms
50.0,3018,,Deadline2500ms
100.0,3018,55.6,Deadline2500ms
150.0,3018,-47.0,Deadline2500ms
200.0,3018,2.2105263157894743,Deadline2500ms
250.0,3018,-66.14285714285714,Deadline2500ms
300.0,3018,,Deadline2500ms
0.0,3019,19.75,Deadline2500ms
50.0,3019,-59.6,Deadline2500ms
100.0,3019,-12.125,Deadline2500ms
150.0,3019,-50.83333333333334,Deadline2500ms
200.0,3019,101.66666666666669,Deadline2500ms
250.0,3019,-139.0,Deadline2500ms
300.0,3019,,Deadline2500ms
0.0,3020,,Deadline2500ms
50.0,3020,,Deadline2500ms
100.0,3020,,Deadline2500ms
150.0,3020,138.5,Deadline2500ms
200.0,3020,-27.4,Deadline2500ms
250.0,3020,-56.5,Deadline2500ms
300.0,3020,15.8,Deadline2500ms
0.0,3021,-50.14285714285714,Deadline2500ms
50.0,3021,-32.333333333333336,Deadline2500ms
100.0,3021,-92.125,Deadline2500ms
150.0,3021,-53.6,Deadline2500ms
200.0,3021,-101.0,Deadline2500ms
250.0,3021,-98.2,Deadline2500ms
300.0,3021,,Deadline2500ms
0.0,3022,,Deadline2500ms
50.0,3022,,Deadline2500ms
100.0,3022,,Deadline2500ms
150.0,3022,72.0,Deadline2500ms
200.0,3022,0.2,Deadline2500ms
250.0,3022,-40.78947368421053,Deadline2500ms
300.0,3022,-34.888888888888886,Deadline2500ms
0.0,3023,73.71428571428571,Deadline2500ms
50.0,3023,-18.0,Deadline2500ms
100.0,3023,-34.7,Deadline2500ms
150.0,3023,-9.0,Deadline2500ms
200.0,3023,-17.0,Deadline2500ms
250.0,3023,72.5,Deadline2500ms
300.0,3023,-5.0,Deadline2500ms
0.0,3024,,Deadline2500ms
50.0,3024,,Deadline2500ms
100.0,3024,-41.75,Deadline2500ms
150.0,3024,-27.5,Deadline2500ms
200.0,3024,-6.705882352941178,Deadline2500ms
250.0,3024,-30.0,Deadline2500ms
300.0,3024,-8.333333333333334,Deadline2500ms
0.0,3025,-33.0,Deadline2500ms
50.0,3025,-4.875,Deadline2500ms
100.0,3025,26.375,Deadline2500ms
150.0,3025,42.5,Deadline2500ms
200.0,3025,28.0,Deadline2500ms
250.0,3025,50.0,Deadline2500ms
300.0,3025,,Deadline2500ms
0.0,3027,-24.5,Deadline2500ms
50.0,3027,-62.25,Deadline2500ms
100.0,3027,-49.846153846153854,Deadline2500ms
150.0,3027,-23.91666666666667,Deadline2500ms
200.0,3027,63.444444444444436,Deadline2500ms
250.0,3027,-32.0,Deadline2500ms
300.0,3027,,Deadline2500ms
0.0,3002,-37.142857142857146,Deadline2700ms
50.0,3002,111.375,Deadline2700ms
100.0,3002,56.85714285714285,Deadline2700ms
150.0,3002,-43.33333333333334,Deadline2700ms
200.0,3002,83.63636363636364,Deadline2700ms
250.0,3002,-44.5,Deadline2700ms
300.0,3002,-40.5,Deadline2700ms
350.0,3002,,Deadline2700ms
400.0,3002,,Deadline2700ms
0.0,3003,,Deadline2700ms
50.0,3003,-10.333333333333334,Deadline2700ms
100.0,3003,-32.22222222222222,Deadline2700ms
150.0,3003,-6.5555555555555545,Deadline2700ms
200.0,3003,-53.4,Deadline2700ms
250.0,3003,18.5,Deadline2700ms
300.0,3003,0.3333333333333333,Deadline2700ms
350.0,3003,-93.5,Deadline2700ms
400.0,3003,,Deadline2700ms
0.0,3004,31.33333333333333,Deadline2700ms
50.0,3004,-50.18181818181818,Deadline2700ms
100.0,3004,-10.153846153846152,Deadline2700ms
150.0,3004,7.25,Deadline2700ms
200.0,3004,-109.83333333333331,Deadline2700ms
250.0,3004,-21.66666666666667,Deadline2700ms
300.0,3004,,Deadline2700ms
350.0,3004,,Deadline2700ms
400.0,3004,,Deadline2700ms
0.0,3005,,Deadline2700ms
50.0,3005,50.0,Deadline2700ms
100.0,3005,9.555555555555557,Deadline2700ms
150.0,3005,-9.6,Deadline2700ms
200.0,3005,-11.916666666666664,Deadline2700ms
250.0,3005,25.785714285714285,Deadline2700ms
300.0,3005,-56.2,Deadline2700ms
350.0,3005,,Deadline2700ms
400.0,3005,,Deadline2700ms
0.0,3006,25.0,Deadline2700ms
50.0,3006,42.25,Deadline2700ms
100.0,3006,-33.5,Deadline2700ms
150.0,3006,-9.0,Deadline2700ms
200.0,3006,34.90909090909091,Deadline2700ms
250.0,3006,-60.75,Deadline2700ms
300.0,3006,-101.0,Deadline2700ms
350.0,3006,,Deadline2700ms
400.0,3006,,Deadline2700ms
0.0,3007,,Deadline2700ms
50.0,3007,,Deadline2700ms
100.0,3007,,Deadline2700ms
150.0,3007,-43.5,Deadline2700ms
200.0,3007,-66.0,Deadline2700ms
250.0,3007,-9.272727272727273,Deadline2700ms
300.0,3007,-90.55555555555556,Deadline2700ms
350.0,3007,-6.1818181818181825,Deadline2700ms
400.0,3007,-72.0,Deadline2700ms
0.0,3008,-13.0,Deadline2700ms
50.0,3008,16.0,Deadline2700ms
100.0,3008,1.4,Deadline2700ms
150.0,3008,-56.5,Deadline2700ms
200.0,3008,,Deadline2700ms
250.0,3008,,Deadline2700ms
300.0,3008,,Deadline2700ms
350.0,3008,,Deadline2700ms
400.0,3008,,Deadline2700ms
0.0,3009,,Deadline2700ms
50.0,3009,,Deadline2700ms
100.0,3009,,Deadline2700ms
150.0,3009,,Deadline2700ms
200.0,3009,23.66666666666667,Deadline2700ms
250.0,3009,-29.5,Deadline2700ms
300.0,3009,-132.25,Deadline2700ms
350.0,3009,-33.625,Deadline2700ms
400.0,3009,-113.41666666666669,Deadline2700ms
0.0,3010,12.857142857142858,Deadline2700ms
50.0,3010,-72.33333333333333,Deadline2700ms
100.0,3010,63.57142857142857,Deadline2700ms
150.0,3010,55.5,Deadline2700ms
200.0,3010,,Deadline2700ms
250.0,3010,,Deadline2700ms
300.0,3010,,Deadline2700ms
350.0,3010,,Deadline2700ms
400.0,3010,,Deadline2700ms
0.0,3012,,Deadline2700ms
50.0,3012,-116.25,Deadline2700ms
100.0,3012,39.5,Deadline2700ms
150.0,3012,-17.69230769230769,Deadline2700ms
200.0,3012,72.5,Deadline2700ms
250.0,3012,37.8,Deadline2700ms
300.0,3012,,Deadline2700ms
350.0,3012,,Deadline2700ms
400.0,3012,,Deadline2700ms
0.0,3013,,Deadline2700ms
50.0,3013,,Deadline2700ms
100.0,3013,-29.0,Deadline2700ms
150.0,3013,-14.071428571428573,Deadline2700ms
200.0,3013,-45.9,Deadline2700ms
250.0,3013,-26.8,Deadline2700ms
300.0,3013,,Deadline2700ms
350.0,3013,,Deadline2700ms
400.0,3013,,Deadline2700ms
0.0,3014,,Deadline2700ms
50.0,3014,,Deadline2700ms
100.0,3014,55.5,Deadline2700ms
150.0,3014,11.0,Deadline2700ms
200.0,3014,-18.75,Deadline2700ms
250.0,3014,-43.90909090909091,Deadline2700ms
300.0,3014,-55.2,Deadline2700ms
350.0,3014,19.857142857142858,Deadline2700ms
400.0,3014,-138.83333333333334,Deadline2700ms
0.0,3015,,Deadline2700ms
50.0,3015,,Deadline2700ms
100.0,3015,-2.8,Deadline2700ms
150.0,3015,-31.45454545454545,Deadline2700ms
200.0,3015,12.666666666666664,Deadline2700ms
250.0,3015,-64.14285714285714,Deadline2700ms
300.0,3015,-67.0,Deadline2700ms
350.0,3015,,Deadline2700ms
400.0,3015,,Deadline2700ms
0.0,3016,,Deadline2700ms
50.0,3016,,Deadline2700ms
100.0,3016,,Deadline2700ms
150.0,3016,,Deadline2700ms
200.0,3016,,Deadline2700ms
250.0,3016,-57.5,Deadline2700ms
