subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
2,200.0,27,8,18.875,505.875,487.0
2,250.0,44,15,20.466666666666665,512.0,491.53333333333336
2,300.0,55,23,-42.91304347826087,488.2608695652174,531.1739130434783
2,350.0,56,20,-36.1,458.85,494.95
2,400.0,31,21,-68.9047619047619,487.3333333333333,556.2380952380952
2,450.0,6,3,10.333333333333334,521.3333333333334,511.0
20,0.0,8,2,-64.5,435.5,500.0
20,50.0,13,6,22.5,439.0,416.5
20,100.0,25,7,-0.7142857142857143,449.85714285714283,450.57142857142856
20,150.0,55,15,34.0,456.4,422.4
20,200.0,65,36,62.80555555555556,478.0833333333333,415.27777777777777
20,250.0,44,26,-47.88461538461539,424.9230769230769,472.8076923076923
20,300.0,20,13,-8.538461538461538,439.2307692307692,447.7692307692308
20,350.0,4,4,-72.5,500.75,573.25
21,150.0,31,4,6.25,453.0,446.75
21,200.0,78,21,-49.476190476190474,368.42857142857144,417.9047619047619
21,250.0,85,47,-11.23404255319149,390.36170212765956,401.59574468085106
21,300.0,35,27,-7.962962962962963,412.4074074074074,420.3703703703704
21,350.0,4,4,-34.0,405.25,439.25
22,150.0,47,13,-30.076923076923077,382.15384615384613,412.2307692307692
22,200.0,71,27,-33.074074074074076,364.0740740740741,397.14814814814815
22,250.0,66,34,-25.147058823529413,395.52941176470586,420.6764705882353
22,300.0,33,21,-20.61904761904762,403.1904761904762,423.8095238095238
22,350.0,7,6,2.0,404.1666666666667,402.1666666666667
23,200.0,59,4,-34.0,357.0,391.0
23,250.0,105,44,-12.840909090909092,413.5,426.34090909090907
23,300.0,60,42,-15.80952380952381,434.85714285714283,450.6666666666667
23,350.0,8,8,-28.0,434.875,462.875
24,0.0,20,3,165.0,557.3333333333334,392.3333333333333
24,50.0,30,11,3.3636363636363638,489.54545454545456,486.1818181818182
24,100.0,49,14,21.428571428571427,501.7857142857143,480.35714285714283
24,150.0,66,28,48.32142857142857,455.92857142857144,407.60714285714283
24,200.0,47,30,35.06666666666667,436.43333333333334,401.3666666666667
24,250.0,16,13,-15.307692307692308,419.6923076923077,435.0
3,0.0,31,9,-17.77777777777778,299.77777777777777,317.55555555555554
3,50.0,46,11,-7.545454545454546,292.3636363636364,299.90909090909093
3,100.0,69,28,-25.035714285714285,293.14285714285717,318.17857142857144
3,150.0,56,34,-47.1764705882353,315.3235294117647,362.5
3,200.0,19,14,-18.0,339.64285714285717,357.64285714285717
3,250.0,5,4,-28.25,318.25,346.5
4,150.0,5,2,-56.5,511.0,567.5
4,200.0,36,2,29.0,384.0,355.0
4,250.0,73,23,3.739130434782609,472.6521739130435,468.9130434782609
4,300.0,70,32,-33.65625,445.90625,479.5625
4,350.0,40,22,-33.81818181818182,430.1818181818182,464.0
4,400.0,12,9,-33.44444444444444,506.44444444444446,539.8888888888889
4,450.0,2,2,-225.0,414.0,639.0
5,0.0,17,4,18.0,454.0,436.0
5,50.0,26,12,100.83333333333333,474.0833333333333,373.25
5,100.0,42,12,-4.583333333333333,423.4166666666667,428.0
5,150.0,61,26,-4.8076923076923075,393.84615384615387,398.65384615384613
5,200.0,52,27,34.18518518518518,419.74074074074076,385.55555555555554
5,250.0,22,18,-68.22222222222223,382.77777777777777,451.0
5,300.0,7,2,-77.0,451.0,528.0
5,350.0,5,2,-96.5,407.5,504.0
6,0.0,3,2,47.5,473.0,425.5
6,100.0,21,5,45.4,461.8,416.4
6,150.0,58,14,-35.714285714285715,351.2857142857143,387.0
6,200.0,75,34,-45.705882352941174,379.29411764705884,425.0
6,250.0,44,26,-16.346153846153847,407.8076923076923,424.15384615384613
6,300.0,19,10,-5.7,458.0,463.7
6,350.0,7,6,-87.83333333333333,344.5,432.3333333333333
7,250.0,40,3,-55.333333333333336,409.0,464.3333333333333
7,300.0,90,32,-48.28125,446.34375,494.625
7,350.0,76,47,-38.212765957446805,477.9574468085106,516.1702127659574
7,400.0,27,18,-35.0,486.8888888888889,521.8888888888889
7,450.0,4,3,-7.666666666666667,481.6666666666667,489.3333333333333
8,0.0,12,3,23.0,390.3333333333333,367.3333333333333
8,50.0,27,9,23.0,393.77777777777777,370.77777777777777
8,100.0,60,17,-34.76470588235294,373.94117647058823,408.70588235294116
8,150.0,67,34,-55.1764705882353,348.8235294117647,404.0
8,200.0,38,19,-21.94736842105263,381.5263157894737,403.4736842105263
8,250.0,21,12,4.75,396.25,391.5
8,300.0,9,6,23.166666666666668,400.0,376.8333333333333
9,150.0,27,9,-63.888888888888886,386.6666666666667,450.55555555555554
9,200.0,60,16,-28.6875,418.1875,446.875
9,250.0,76,37,-35.0,423.7567567567568,458.7567567567568
9,300.0,45,25,-17.4,430.16,447.56
9,350.0,16,10,-24.6,449.7,474.3
9,400.0,4,3,2.0,531.0,529.0
