subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
5,300.0,19,5,-48.8,484.8,533.6
5,350.0,30,10,9.8,590.9,581.1
5,400.0,41,16,-82.3125,518.5,600.8125
5,450.0,45,17,-122.3529411764706,576.5882352941177,698.9411764705883
5,500.0,44,17,-51.470588235294116,592.4705882352941,643.9411764705883
5,550.0,26,14,-86.28571428571429,620.2142857142857,706.5
6,150.0,19,3,152.0,519.6666666666666,367.6666666666667
6,200.0,48,12,-27.75,431.0,458.75
6,250.0,76,23,-10.73913043478261,461.04347826086956,471.7826086956522
6,300.0,66,29,-47.03448275862069,475.6896551724138,522.7241379310345
6,350.0,24,16,-84.75,469.1875,553.9375
6,400.0,3,2,-104.0,400.5,504.5
7,150.0,4,2,304.0,761.0,457.0
7,250.0,35,9,113.22222222222223,645.7777777777778,532.5555555555555
7,300.0,51,17,25.470588235294116,561.5294117647059,536.0588235294117
7,350.0,51,19,-10.842105263157896,544.3684210526316,555.2105263157895
7,400.0,47,20,-122.7,487.4,610.1
7,450.0,28,17,-22.705882352941178,617.2352941176471,639.9411764705883
7,500.0,7,3,-152.0,541.6666666666666,693.6666666666666
8,0.0,12,5,140.2,633.6,493.4
8,50.0,13,4,6.0,519.75,513.75
8,100.0,21,5,104.4,575.8,471.4
8,150.0,33,7,-101.71428571428571,539.7142857142857,641.4285714285714
8,200.0,42,8,-27.0,561.125,588.125
8,250.0,37,14,35.0,541.5,506.5
8,300.0,20,9,-75.66666666666667,493.0,568.6666666666666
8,350.0,11,2,-62.0,564.0,626.0
8,400.0,8,2,-288.0,506.5,794.5
9,50.0,9,2,-24.0,455.5,479.5
9,100.0,16,6,74.5,517.3333333333334,442.8333333333333
9,150.0,26,6,78.0,516.6666666666666,438.6666666666667
9,200.0,46,12,102.33333333333333,566.25,463.9166666666667
9,250.0,41,21,-6.142857142857143,487.0952380952381,493.23809523809524
9,300.0,19,9,1.6666666666666667,446.0,444.3333333333333
9,350.0,15,7,-39.42857142857143,456.2857142857143,495.7142857142857
9,400.0,20,7,-53.857142857142854,551.0,604.8571428571429
9,450.0,26,8,-160.125,528.625,688.75
9,500.0,17,9,-63.55555555555556,552.1111111111111,615.6666666666666
